Old URL,Status Code,Indexability,Page Title,Meta Description,H1,Canonical,In XML Sitemap,GSC Clicks,GSC Impressions,GSC CTR,GSC Position,Content Type,Likely Audience,SEO Value,Strategic Fit,Category,New Destination,Notes
https://velu.us/wp-content/uploads/2023/11/Financial-Report-for-Board-of-Directors-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/how-to-integrate-chart-of-accounts-in-quickbooks/,200,Indexable,Integrate Your Chart of Accounts in QuickBooks Easily,"Efficiently organize your finances by integrating a chart of accounts in QuickBooks, optimizing your accounting workflow.",How to Integrate your Chart of Accounts in Quickbooks,https://velu.us/how-to-integrate-chart-of-accounts-in-quickbooks/,Yes,3,2994,0.10%,17.5,Resource,Accountant/bookkeeper,High,Future funnel only,Archive for Funnel,Archive for future funnel,likely technical/practitioner content; possible duplicate trailing slash variant
https://velu.us/how-to-update-quickbooks-budget/,200,Indexable,Does Your Nonprofit Need a Fractional CFO? Find Out,"Learn how to update QuickBooks with your 2024 budget. Follow this step-by-step guide to manage finances, track expenses, and stay on budget.",How to Update Quickbooks with a 2024 Budget,https://velu.us/how-to-update-quickbooks-budget/,Yes,0,1778,0%,40.45,Service page,Accountant/bookkeeper,High,Future funnel only,Archive for Funnel,Archive for future funnel,QuickBooks how-to budgeting content has future funnel value but is practitioner/tool intent rather than launch-site buyer intent.
https://velu.us/wp-content/uploads/2023/10/End-of-Year-Fundraising-Campaign-Guide.webp,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/how-to-start-a-nonprofit-in-nebraska/,200,Indexable,Start a Nonprofit in Nebraska: Step-by-Step Guide,"Learn the essential steps, legal requirements, and practical tips to run a successful nonprofit organization in the Cornhusker State.",How to Start a Nonprofit in Nebraska,https://velu.us/how-to-start-a-nonprofit-in-nebraska/,Yes,5,2542,0.20%,21.59,Resource,Student/researcher,High,Future funnel only,Archive for Funnel,Archive for future funnel,Startup/DIY state-specific topic; archive for possible future nonprofit formation funnel.
https://velu.us/wp-content/uploads/2023/09/How-to-Manage-and-Report-In-Kind-Donations.webp,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/what-is-a-fractional-executive/,200,Indexable,What is a Fractional Executive? - Velu,Learn how a Fractional Executive can help your nonprofit grow. A Fractional CFO streamlines financial management and reporting.,What is a Fractional Executive?,https://velu.us/what-is-a-fractional-executive/,Yes,,,,,Blog post,CEO/ED/COO,Unknown,Future funnel only,Archive for Funnel,Archive for future funnel,Fractional leadership explainer; archive for possible future advisory funnel rather than launch-site page.
https://velu.us/wp-content/uploads/2023/08/financial-ratios-for-small-business-400x250.jpg,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/10/Indirect-Cost-Allocations.webp,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2024/01/Can-an-LLC-be-a-Nonprofit-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/11/Quickbooks-for-Nonprofit-Payroll.webp,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/indirect-cost-allocations/,200,Indexable,Understanding Indirect Cost Allocations | Velu,Understanding indirect cost allocations is the first step to enhancing operational efficiency and streamlining financial transparency.,Understanding Indirect Cost Allocations,https://velu.us/indirect-cost-allocations/,Yes,55,22676,0.24%,19.3,Resource,Accountant/bookkeeper,High,Future funnel only,Archive for Funnel,Archive for future funnel,Technical grant/accounting topic with SEO value; archive for future grant management education or nurture content.
https://velu.us/wp-content/uploads/2024/01/Tax_Compliance_Challenges.webp,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/11/How-to-Start-a-Nonprofit-in-Nebraska.webp,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/fundraising-strategies-for-nonprofits/,200,Indexable,Fundraising Strategies for Nonprofits: Boost Donations,Boost your nonprofit's funding with innovative fundraising strategies and virtual CPA services tailored for success.,Fundraising Strategies for Nonprofits,https://velu.us/fundraising-strategies-for-nonprofits/,Yes,0,911,0%,78.51,Blog post,CEO/ED/COO,Medium,Future funnel only,Archive for Funnel,Archive for future funnel,Fundraising strategy topic has future nurture value but is outside core launch-site service pages.
https://velu.us/wp-content/uploads/2023/12/How_to_Update_Quickbooks_Budget.webp,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/how-to-manage-and-report-in-kind-donations/,200,Indexable,Manage & Report In-Kind Donations: Nonprofit Guide,Reporting in-kind donations properly is essential to keeping your nonprofit in good financial standing with the IRS.,How to Manage & Report In-Kind Donations,https://velu.us/how-to-manage-and-report-in-kind-donations/,Yes,1,1816,0.06%,39.45,Resource,Mixed,High,Future funnel only,Archive for Funnel,Archive for future funnel,likely technical/practitioner content; possible duplicate trailing slash variant
https://velu.us/wp-content/uploads/2024/08/What-is-a-Fractional-Executive-400x250.jpg,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/end-of-year-fundraising-campaign-guide/,200,Indexable,End-of-Year Fundraising Guide: Maximize Year-End Giving,Properly managing an End of Year Fundraising Campaign will set your nonprofit up for financial success come the next calendar year.,End of Year Fundraising Campaign Guide,https://velu.us/end-of-year-fundraising-campaign-guide/,Yes,0,1137,0%,82.38,Resource,Mixed,High,Future funnel only,Archive for Funnel,Archive for future funnel,likely technical/practitioner content; possible duplicate trailing slash variant
https://velu.us/resources/?et_blog,200,Non-Indexable,"Explore Nonprofit Finance Resources – Guides, Templates, & More","Stay up to date with nonprofit trends, development tactics, and management tips. Get the tools you neeed to lead your nonprofit with confidence!",Nonprofit Accounting Resources,https://velu.us/resources/,No,,,,,Template,Mixed,Unknown,Future use unlikely,Archive,Archived for retention,"Non-indexable or paginated resource URL; retain for reference only, not a current funnel priority."
https://velu.us/wp-content/uploads/2023/07/Nonprofit-Statement-of-Activities.webp,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/financial-report-for-board-of-directors/,200,Indexable,Financial Reports for Boards: A Nonprofit Guide,"Master the art of preparing financial reports for your board, ensuring clarity, compliance, and informed decision-making.",How to Prepare a Financial Report for your Board of Directors,https://velu.us/financial-report-for-board-of-directors/,Yes,,,,,Resource,Mixed,Unknown,Future funnel only,Archive for Funnel,Archive for future funnel,likely technical/practitioner content; possible duplicate trailing slash variant
https://velu.us/wp-content/uploads/2023/07/Virtual-CPA-Services.webp,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/12/Fundraising-Strategies-1-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/resources/nonprofit-bylaws-template-and-guide/,301,Non-Indexable,,,,,No,,,,,Template,Mixed,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/wp-content/uploads/2024/02/How-to-Find-Donors-for-Your-Nonprofit.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/resources/end-of-year-fundraising-campaign-guide/,301,Non-Indexable,,,,,No,,,,,Resource,Mixed,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/resources/financial-report-for-board-of-directors/,301,Non-Indexable,,,,,No,0,1,0%,1,Blog post,Board member,Low,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/resources/page/3/?et_blog,200,Non-Indexable,"Explore Nonprofit Finance Resources – Guides, Templates, & More","Stay up to date with nonprofit trends, development tactics, and management tips. Get the tools you neeed to lead your nonprofit with confidence!",Nonprofit Accounting Resources,https://velu.us/resources/,No,,,,,Template,Mixed,Unknown,Future use unlikely,Archive,Archived for retention,"Non-indexable or paginated resource URL; retain for reference only, not a current funnel priority."
https://velu.us/resources/using-quickbooks-for-nonprofit-payroll/,301,Non-Indexable,,,,,No,,,,,Resource,Accountant/bookkeeper,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/resources/how-to-update-quickbooks-budget/,301,Non-Indexable,,,,,No,0,1,0%,1,Resource,Accountant/bookkeeper,Low,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/resources/nonprofit-balance-sheet-guide-and-template/,301,Non-Indexable,,,,,No,0,1,0%,1,Template,Mixed,Low,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/resources/how-to-manage-and-report-in-kind-donations/,301,Non-Indexable,,,,,No,,,,,Resource,Mixed,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/wp-content/uploads/2024/03/Capital-Campaign-Toolkit.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/nonprofit-statement-of-activities/,200,Indexable,Understanding a Nonprofit Statement of Activities | Velu,A Nonprofit Statement of Activities demonstrates transparency to your funders and helps with informed financial decision making.,Understanding a Nonprofit Statement of Activities,https://velu.us/nonprofit-statement-of-activities/,Yes,2,6742,0.03%,39.05,Resource,Accountant/bookkeeper,High,Future funnel only,Archive for Funnel,Archive for future funnel,likely technical/practitioner content; possible duplicate trailing slash variant
https://velu.us/wp-content/uploads/2025/04/Federal-Funding-Freeze-FAQs.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/resources/how-to-integrate-chart-of-accounts-in-quickbooks/,301,Non-Indexable,,,,,No,0,8,0%,1,Resource,Accountant/bookkeeper,Low,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/wp-content/uploads/2025/02/nonprofit-digital-marketing-strategies-for-2025.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/resources/fundraising-strategies-for-nonprofits/,301,Non-Indexable,,,,,No,,,,,Blog post,CEO/ED/COO,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/wp-content/uploads/2024/12/how-to-make-nonprofit-generate-more-revenue-full.jpg,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/et-cache/5493/et-core-unified-5493.min.css?ver=1782489283,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/resources/rfp-template-for-fractional-cfo/,301,Non-Indexable,,,,,No,0,1,0%,1,Template,Mixed,Low,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/wp-content/et-cache/5450/et-core-unified-5450.min.css?ver=1782508628,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/resources/fractional-cfo-job-descriptions/,301,Non-Indexable,,,,,No,,,,,Blog post,CEO/ED/COO,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/resources/nonprofit-audit-checklist/,301,Non-Indexable,,,,,No,,,,,Resource,Mixed,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/wp-content/et-cache/5464/et-core-unified-5464.min.css?ver=1782475196,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/et-cache/5485/et-core-unified-5485.min.css?ver=1782471555,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/tax-compliance-challenges/,200,Indexable,Tax Compliance Challenges & How to Overcome Them,"For small companies and non-profits, being compliant with tax obligations is an integral part of their financial management strategies.",Navigating the Complex Terrain of Tax Compliance: Overcoming Common Challenges,https://velu.us/tax-compliance-challenges/,Yes,,,,,Resource,Mixed,Unknown,Future funnel only,Archive for Funnel,Archive for future funnel,likely technical/practitioner content; possible duplicate trailing slash variant
https://velu.us/nonprofit-balance-sheet-guide-and-template/,200,Indexable,Nonprofit Balance Sheet Guide & Template | Velu,Our Nonprofit Balance Sheet Guide and Template will simplify understanding your organization's current financial position.,Nonprofit Balance Sheet Guide & Template,https://velu.us/nonprofit-balance-sheet-guide-and-template/,Yes,3,7482,0.04%,43.18,Template,Accountant/bookkeeper,High,Future funnel only,Archive for Funnel,Archive for future funnel,likely technical/practitioner content; possible duplicate trailing slash variant
https://velu.us/nonprofit-tax-mistakes-to-avoid/,200,Indexable,Nonprofit Tax Mistakes to Avoid - Velu LLC,Take note of these 6 common mistakes so your nonprofits can take proactive steps to avoid them and stay compliant with tax regulations.,Nonprofit Tax Mistakes to Avoid,https://velu.us/nonprofit-tax-mistakes-to-avoid/,Yes,,,,,Blog post,Accountant/bookkeeper,Unknown,Future funnel only,Archive for Funnel,Archive for future funnel,Technical tax/compliance explainer; archive for future tax funnel.
https://velu.us/wp-content/uploads/2023/08/Fractional-CFO-Job-Descriptions.webp,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/09/Nonprofit-Audit-Checklist.webp,200,Indexable,,,,,No,0,1,0%,2,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/resources/hiring-a-fractional-cfo/,301,Non-Indexable,,,,,No,,,,,Blog post,CEO/ED/COO,Unknown,Understand core service,Preserve / Redirect,https://velu.us/services/nonprofit-client-advisory-services,Old CFO/advisory service mapped to Client Advisory; non-200 status: 301
https://velu.us/tax-compliance/,301,Non-Indexable,,,,,No,,,,,Blog post,CEO/ED/COO,Unknown,Understand core service,Preserve / Redirect,https://velu.us/services/nonprofit-tax-services,Old tax/Form 990 service mapped to Tax Services; non-200 status: 301
https://velu.us/wp-content/uploads/2023/04/Tax_Mistakes.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/resources/statement-of-functional-expenses-template/,301,Non-Indexable,,,,,No,,,,,Template,Mixed,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/how-to-implement-a-chart-of-accounts/,200,Indexable,How to Implement a Chart of Accounts: Step-by-Step,A step-by-step guide on how to implement a Chart of Accounts to effectively manage financial data and reporting.,How to Implement a Chart of Accounts,https://velu.us/how-to-implement-a-chart-of-accounts/,Yes,14,7501,0.19%,39.46,Resource,Accountant/bookkeeper,High,Future funnel only,Archive for Funnel,Archive for future funnel,Chart-of-accounts implementation content is practitioner/tool intent; archive for future accounting systems funnel.
https://velu.us/wp-content/uploads/2023/04/Tax_Mistakes-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/03/Fractional-CFO-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/06/1099-400x250.jpg,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2022/09/Form-990-for-Nonprofits-Guide-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/financial-ratios-for-small-business/,200,Indexable,Financial Ratios for Small Businesses | Velu Virtual CPA,Want to improve your small business's financial performance? Start by mastering these 10 key financial ratios.,10 Financial Ratios Every Small Business Owner Should Know,https://velu.us/financial-ratios-for-small-business/,Yes,2,1936,0.10%,30.51,Service page,Mixed,Medium,Wrong-fit traffic,Archive for Funnel,Archive for future funnel,Small-business financial ratio topic does not fit nonprofit launch-site positioning; archive only if useful for future repurposing.
https://velu.us/wp-content/uploads/2022/07/Nonprofit-CPA-1-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2022/08/10-Nonprofit-Budgeting-Tips-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/08/Operating-Cash-Flow-Ratio-e1691091923299-1024x225.png,404,Non-Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/08/financial-ratios-for-small-business.jpg,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/08/Accounts-Receivable-Turnover-e1691091841104-1024x284.png,404,Non-Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/hiring-a-fractional-cfo/,200,Indexable,Hiring a Fractional CFO: A Smart Guide for Beginners,A Fractional CFO is a part-time financial expert who can expedite the growth of a nonprofit or small business.,Hiring a Fractional CFO: A Beginner’s Guide,https://velu.us/hiring-a-fractional-cfo/,Yes,0,3414,0%,70.38,Service page,CEO/ED/COO,High,Understand core service,Preserve / Redirect,https://velu.us/services/nonprofit-client-advisory-services,Old CFO/advisory service mapped to Client Advisory
https://velu.us/wp-content/uploads/2023/08/Net-Profit-Margin-e1691091942903-1024x202.png,404,Non-Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/08/Gross-Margin-e1691091988862-1024x218.png,404,Non-Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/08/Return-on-Equity-e1691091861194-1024x235.png,404,Non-Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/08/Current-Ratio-e1691091817715-1024x267.png,404,Non-Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/08/Inventory-Turnover-Ratio-e1691091962106-1024x255.png,404,Non-Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/08/Debt-to-Equity-Ratio-e1691092006718-1024x248.png,404,Non-Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/arpa-funds-for-nonprofits/,200,Non-Indexable,Guide to Receiving ARPA Funds for Nonprofits - Velu LLC,Learn about how your nonprofit organization can apply for funding through the American Rescue Plan Act (ARPA).,A Guide to Receiving ARPA Funds for Nonprofits,https://velu.us/resources/arpa-funds-for-nonprofits/,No,,,,,Resource,Mixed,Unknown,Future use unlikely,Archive,Archived for retention,"Non-indexable or paginated resource URL; retain for reference only, not a current funnel priority."
https://velu.us/wp-content/uploads/2023/08/Return-on-Assets-e1691091879894-1024x205.png,404,Non-Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/08/Quick-Ratio-e1691091902582-1024x355.png,404,Non-Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2022/07/Chart-of-Accounts-1-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2022/08/ARPA-Funds-for-Nonprofits-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/financial-report-for-board-of-directors/financial-report-for-board-of-directors-3/,301,Non-Indexable,,,,,No,,,,,Blog post,Board member,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/wp-content/uploads/2023/01/Benefit_of_Outsourcing_Bookkeeping-400x250.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/05/Chart_of_Accounts-400x250.jpg,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2023/11/Financial-Report-for-Board-of-Directors.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/form-990-for-nonprofits-guide/,200,Indexable,Form 990 for Nonprofits: A Complete Filing Guide,Filing a Form 990 is required for nonprofits to maintain their tax exempt status and to prove financial responsibility.,Form 990 for Nonprofits Guide,https://velu.us/form-990-for-nonprofits-guide/,Yes,0,1238,0%,57.66,Service page,Mixed,High,Understand core service,Preserve / Redirect,https://velu.us/services/nonprofit-tax-services,Form 990 topic maps directly to the current Nonprofit Tax Services page; preserve and redirect to Tax Services.
https://velu.us/resources/nonprofit-statement-of-activities/,301,Non-Indexable,,,,,No,,,,,Blog post,Accountant/bookkeeper,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/benefits-of-outsourcing-bookkeeping/,200,Indexable,Benefits of Outsourcing Bookkeeping,Your business or nonprofit will run more efficiently and effectively with outsourced bookkeeping services.,Benefits of Outsourcing Bookkeeping,https://velu.us/benefits-of-outsourcing-bookkeeping/,Yes,,,,,Service page,CEO/ED/COO,Unknown,Understand core service,Preserve / Redirect,https://velu.us/services/nonprofit-outsourced-accounting-services,Old bookkeeping service content mapped to Outsourced Accounting
https://velu.us/wp-content/uploads/2023/12/Fundraising-Strategies-1.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/wp-content/uploads/2024/08/What-is-a-Fractional-Executive.jpg,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/resources/chart-of-accounts/,301,Non-Indexable,,,,,No,,,,,Blog post,Accountant/bookkeeper,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/services/tax-compliance/,301,Non-Indexable,,,,,No,,,,,Service page,CEO/ED/COO,Unknown,Understand core service,Preserve / Redirect,https://velu.us/services/nonprofit-tax-services,Old tax/Form 990 service mapped to Tax Services; non-200 status: 301
https://velu.us/resources/1099-forms-for-independent-contractors/,301,Non-Indexable,,,,,No,,,,,Blog post,Accountant/bookkeeper,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/digital-coffee/,200,Indexable,Book a Digital Coffee With a Nonprofit CFO & CPA,Let’s chat over virtual coffee! Connect with our nonprofit accounting experts and explore how we can support your mission. Book your call today!,"Digital Coffee with Tyler Wilcox, CPA",https://velu.us/digital-coffee/,No,0,28,0%,8.04,About page,CEO/ED/COO,Low,Book a call,Preserve / Redirect,https://velu.us/get-started,Booking/contact intent redirect
https://velu.us/wp-content/uploads/2024/01/Can-an-LLC-be-a-Nonprofit.png,200,Indexable,,,,,No,,,,,Media,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Media or technical asset URL with no clear strategic value; no special preservation.
https://velu.us/resources/1099-master-guide-for-businesses/,301,Non-Indexable,,,,,No,,,,,Resource,Mixed,Unknown,Future use unlikely,Archive,Archived for retention,"Duplicate or non-200 resource URL; retain for reference only, not a current funnel priority."
https://velu.us/resources/nonprofit-cpa/,301,Non-Indexable,,,,,No,,,,,Blog post,CEO/ED/COO,Unknown,Understand core service,Preserve / Redirect,https://velu.us/services/nonprofit-outsourced-accounting-services,Old nonprofit CPA service mapped to Outsourced Accounting; non-200 status: 301
https://velu.us/tag/fractional-cfo/,200,Indexable,Fractional CFO Archives - Velu,,Fractional CFO,https://velu.us/tag/fractional-cfo/,No,,,,,Category / tag / archive,Mixed,Low,Wrong-fit traffic,Discard,No special preservation,Tag/category/archive URL with low strategic value; no special preservation.
